dataset,video,n_frames,event_id,onset,duration
LASIESTA,O_CL_02,425,6,68,10
LASIESTA,O_CL_02,425,7,79,1
LASIESTA,O_CL_02,425,8,82,7
LASIESTA,O_CL_02,425,9,90,10
LASIESTA,O_CL_02,425,10,101,10
LASIESTA,O_CL_02,425,11,113,10
LASIESTA,O_CL_02,425,12,124,10
LASIESTA,O_CL_02,425,13,135,10
LASIESTA,O_CL_02,425,14,146,10
LASIESTA,O_CL_02,425,15,157,10
LASIESTA,O_CL_02,425,16,168,10
LASIESTA,O_CL_02,425,17,179,10
LASIESTA,O_CL_02,425,18,190,10
LASIESTA,O_CL_02,425,19,201,10
LASIESTA,O_CL_02,425,20,212,10
LASIESTA,O_CL_02,425,21,224,10
LASIESTA,O_CL_02,425,22,235,10
LASIESTA,O_CL_02,425,23,246,10
LASIESTA,O_CL_02,425,24,257,10
LASIESTA,O_CL_02,425,25,268,10
LASIESTA,O_CL_02,425,26,279,10
LASIESTA,O_CL_02,425,27,290,10
LASIESTA,O_CL_02,425,28,301,10
LASIESTA,O_CL_02,425,29,312,3
LASIESTA,O_CL_02,425,30,421,4
LASIESTA,O_MC_01,425,0,0,425
LASIESTA,O_MC_02,175,0,0,175
LASIESTA,O_RA_01,1400,0,0,1400
LASIESTA,O_RA_02,375,0,85,4
LASIESTA,O_RA_02,375,1,90,10
LASIESTA,O_RA_02,375,2,101,10
LASIESTA,O_RA_02,375,3,113,10
LASIESTA,O_RA_02,375,4,124,10
LASIESTA,O_RA_02,375,5,135,10
LASIESTA,O_RA_02,375,6,146,10
LASIESTA,O_RA_02,375,7,157,10
LASIESTA,O_RA_02,375,8,168,10
LASIESTA,O_RA_02,375,9,179,10
LASIESTA,O_RA_02,375,10,190,10
LASIESTA,O_RA_02,375,11,201,10
LASIESTA,O_RA_02,375,12,212,10
LASIESTA,O_RA_02,375,13,224,3
LASIESTA,O_SM_01,425,0,1,11
LASIESTA,O_SM_01,425,1,13,10
LASIESTA,O_SM_01,425,2,24,10
LASIESTA,O_SM_01,425,3,35,10
LASIESTA,O_SM_01,425,4,46,10
LASIESTA,O_SM_01,425,5,57,10
LASIESTA,O_SM_01,425,6,68,21
LASIESTA,O_SM_01,425,7,90,10
LASIESTA,O_SM_01,425,8,101,10
LASIESTA,O_SM_01,425,9,113,98
LASIESTA,O_SM_01,425,10,212,10
LASIESTA,O_SM_01,425,11,224,21
LASIESTA,O_SM_01,425,12,246,10
LASIESTA,O_SM_01,425,13,257,10
LASIESTA,O_SM_01,425,14,268,10
LASIESTA,O_SM_01,425,15,279,10
LASIESTA,O_SM_01,425,16,290,10
LASIESTA,O_SM_01,425,17,301,10
LASIESTA,O_SM_01,425,18,312,5
LASIESTA,O_SM_01,425,19,364,1
LASIESTA,O_SM_01,425,20,366,3
LASIESTA,O_SM_01,425,21,374,1
LASIESTA,O_SM_01,425,22,384,2
LASIESTA,O_SM_01,425,23,397,6
LASIESTA,O_SM_01,425,24,404,10
LASIESTA,O_SM_01,425,25,415,10
LASIESTA,O_SM_02,425,0,1,11
LASIESTA,O_SM_02,425,1,13,10
LASIESTA,O_SM_02,425,2,24,10
LASIESTA,O_SM_02,425,3,35,10
LASIESTA,O_SM_02,425,4,46,10
LASIESTA,O_SM_02,425,5,57,10
LASIESTA,O_SM_02,425,6,68,21
LASIESTA,O_SM_02,425,7,90,10
LASIESTA,O_SM_02,425,8,101,10
LASIESTA,O_SM_02,425,9,113,98
LASIESTA,O_SM_02,425,10,212,10
LASIESTA,O_SM_02,425,11,224,21
LASIESTA,O_SM_02,425,12,246,10
LASIESTA,O_SM_02,425,13,257,10
LASIESTA,O_SM_02,425,14,268,10
LASIESTA,O_SM_02,425,15,279,10
LASIESTA,O_SM_02,425,16,290,10
LASIESTA,O_SM_02,425,17,301,10
LASIESTA,O_SM_02,425,18,312,5
LASIESTA,O_SM_02,425,19,364,1
LASIESTA,O_SM_02,425,20,366,3
LASIESTA,O_SM_02,425,21,374,1
LASIESTA,O_SM_02,425,22,384,2
LASIESTA,O_SM_02,425,23,397,6
LASIESTA,O_SM_02,425,24,404,10
LASIESTA,O_SM_02,425,25,415,10
LASIESTA,O_SM_03,425,0,1,11
LASIESTA,O_SM_03,425,1,13,10
LASIESTA,O_SM_03,425,2,24,10
LASIESTA,O_SM_03,425,3,35,10
LASIESTA,O_SM_03,425,4,46,10
LASIESTA,O_SM_03,425,5,57,10
LASIESTA,O_SM_03,425,6,68,21
LASIESTA,O_SM_03,425,7,90,10
LASIESTA,O_SM_03,425,8,101,10
LASIESTA,O_SM_03,425,9,113,98
LASIESTA,O_SM_03,425,10,212,10
LASIESTA,O_SM_03,425,11,224,21
LASIESTA,O_SM_03,425,12,246,10
LASIESTA,O_SM_03,425,13,257,10
LASIESTA,O_SM_03,425,14,268,10
LASIESTA,O_SM_03,425,15,279,10
LASIESTA,O_SM_03,425,16,290,10
LASIESTA,O_SM_03,425,17,301,10
LASIESTA,O_SM_03,425,18,312,5
LASIESTA,O_SM_03,425,19,364,1
LASIESTA,O_SM_03,425,20,366,3
LASIESTA,O_SM_03,425,21,374,1
LASIESTA,O_SM_03,425,22,384,2
LASIESTA,O_SM_03,425,23,397,6
LASIESTA,O_SM_03,425,24,404,10
LASIESTA,O_SM_03,425,25,415,10
LASIESTA,O_SM_04,425,0,13,10
LASIESTA,O_SM_04,425,1,24,10
LASIESTA,O_SM_04,425,2,35,10
LASIESTA,O_SM_04,425,3,46,10
LASIESTA,O_SM_04,425,4,57,10
LASIESTA,O_SM_04,425,5,68,10
LASIESTA,O_SM_04,425,6,79,10
LASIESTA,O_SM_04,425,7,90,10
LASIESTA,O_SM_04,425,8,101,10
LASIESTA,O_SM_04,425,9,113,10
LASIESTA,O_SM_04,425,10,124,10
LASIESTA,O_SM_04,425,11,135,10
LASIESTA,O_SM_04,425,12,146,10
LASIESTA,O_SM_04,425,13,157,10
LASIESTA,O_SM_04,425,14,168,10
LASIESTA,O_SM_04,425,15,179,10
LASIESTA,O_SM_04,425,16,190,10
LASIESTA,O_SM_04,425,17,201,10
LASIESTA,O_SM_04,425,18,212,10
LASIESTA,O_SM_04,425,19,224,10
LASIESTA,O_SM_04,425,20,235,10
LASIESTA,O_SM_04,425,21,246,10
LASIESTA,O_SM_04,425,22,257,10
LASIESTA,O_SM_04,425,23,268,10
LASIESTA,O_SM_04,425,24,279,10
LASIESTA,O_SM_04,425,25,290,10
LASIESTA,O_SM_04,425,26,301,10
LASIESTA,O_SM_04,425,27,312,3
LASIESTA,O_SM_05,425,0,14,9
LASIESTA,O_SM_05,425,1,24,10
LASIESTA,O_SM_05,425,2,35,10
LASIESTA,O_SM_05,425,3,46,10
LASIESTA,O_SM_05,425,4,57,10
LASIESTA,O_SM_05,425,5,68,10
LASIESTA,O_SM_05,425,6,79,10
LASIESTA,O_SM_05,425,7,90,10
LASIESTA,O_SM_05,425,8,101,10
LASIESTA,O_SM_05,425,9,113,10
LASIESTA,O_SM_05,425,10,124,10
LASIESTA,O_SM_05,425,11,135,10
LASIESTA,O_SM_05,425,12,146,10
LASIESTA,O_SM_05,425,13,157,10
LASIESTA,O_SM_05,425,14,168,10
LASIESTA,O_SM_05,425,15,179,10
LASIESTA,O_SM_05,425,16,190,10
LASIESTA,O_SM_05,425,17,201,10
LASIESTA,O_SM_05,425,18,212,10
LASIESTA,O_SM_05,425,19,224,10
LASIESTA,O_SM_05,425,20,235,10
LASIESTA,O_SM_05,425,21,246,10
LASIESTA,O_SM_05,425,22,257,10
LASIESTA,O_SM_05,425,23,268,10
LASIESTA,O_SM_05,425,24,279,10
LASIESTA,O_SM_05,425,25,290,10
LASIESTA,O_SM_05,425,26,301,10
LASIESTA,O_SM_05,425,27,312,4
LASIESTA,O_SM_06,425,0,13,10
LASIESTA,O_SM_06,425,1,24,10
LASIESTA,O_SM_06,425,2,35,10
LASIESTA,O_SM_06,425,3,46,10
LASIESTA,O_SM_06,425,4,57,10
LASIESTA,O_SM_06,425,5,68,10
LASIESTA,O_SM_06,425,6,79,10
LASIESTA,O_SM_06,425,7,90,10
LASIESTA,O_SM_06,425,8,101,10
LASIESTA,O_SM_06,425,9,113,10
LASIESTA,O_SM_06,425,10,124,10
LASIESTA,O_SM_06,425,11,135,10
LASIESTA,O_SM_06,425,12,146,10
LASIESTA,O_SM_06,425,13,157,10
LASIESTA,O_SM_06,425,14,168,10
LASIESTA,O_SM_06,425,15,179,10
LASIESTA,O_SM_06,425,16,190,10
LASIESTA,O_SM_06,425,17,201,10
LASIESTA,O_SM_06,425,18,212,10
LASIESTA,O_SM_06,425,19,224,10
LASIESTA,O_SM_06,425,20,235,10
LASIESTA,O_SM_06,425,21,246,10
LASIESTA,O_SM_06,425,22,257,10
LASIESTA,O_SM_06,425,23,268,10
LASIESTA,O_SM_06,425,24,279,10
LASIESTA,O_SM_06,425,25,290,10
LASIESTA,O_SM_06,425,26,301,10
LASIESTA,O_SM_06,425,27,312,4
LASIESTA,O_SM_07,425,0,14,9
LASIESTA,O_SM_07,425,1,24,10
LASIESTA,O_SM_07,425,2,35,10
LASIESTA,O_SM_07,425,3,46,10
LASIESTA,O_SM_07,425,4,57,10
LASIESTA,O_SM_07,425,5,68,10
LASIESTA,O_SM_07,425,6,79,10
LASIESTA,O_SM_07,425,7,90,10
LASIESTA,O_SM_07,425,8,101,10
LASIESTA,O_SM_07,425,9,113,10
LASIESTA,O_SM_07,425,10,124,10
LASIESTA,O_SM_07,425,11,135,10
LASIESTA,O_SM_07,425,12,146,10
LASIESTA,O_SM_07,425,13,157,10
LASIESTA,O_SM_07,425,14,168,10
LASIESTA,O_SM_07,425,15,179,10
LASIESTA,O_SM_07,425,16,190,10
LASIESTA,O_SM_07,425,17,201,10
LASIESTA,O_SM_07,425,18,212,10
LASIESTA,O_SM_07,425,19,224,10
LASIESTA,O_SM_07,425,20,235,10
LASIESTA,O_SM_07,425,21,246,10
LASIESTA,O_SM_07,425,22,257,10
LASIESTA,O_SM_07,425,23,268,10
LASIESTA,O_SM_07,425,24,279,10
LASIESTA,O_SM_07,425,25,290,2
LASIESTA,O_SM_07,425,26,293,7
LASIESTA,O_SM_07,425,27,301,10
LASIESTA,O_SM_07,425,28,312,2
LASIESTA,O_SM_08,425,0,13,10
LASIESTA,O_SM_08,425,1,24,10
LASIESTA,O_SM_08,425,2,35,10
LASIESTA,O_SM_08,425,3,46,10
LASIESTA,O_SM_08,425,4,57,10
LASIESTA,O_SM_08,425,5,68,10
LASIESTA,O_SM_08,425,6,79,10
LASIESTA,O_SM_08,425,7,90,10
LASIESTA,O_SM_08,425,8,101,10
LASIESTA,O_SM_08,425,9,113,10
LASIESTA,O_SM_08,425,10,124,10
LASIESTA,O_SM_08,425,11,135,10
LASIESTA,O_SM_08,425,12,146,10
LASIESTA,O_SM_08,425,13,157,10
LASIESTA,O_SM_08,425,14,168,10
LASIESTA,O_SM_08,425,15,179,10
LASIESTA,O_SM_08,425,16,190,10
LASIESTA,O_SM_08,425,17,201,10
LASIESTA,O_SM_08,425,18,212,10
LASIESTA,O_SM_08,425,19,224,10
LASIESTA,O_SM_08,425,20,235,10
LASIESTA,O_SM_08,425,21,246,10
LASIESTA,O_SM_08,425,22,257,10
LASIESTA,O_SM_08,425,23,268,10
LASIESTA,O_SM_08,425,24,279,10
LASIESTA,O_SM_08,425,25,290,1
LASIESTA,O_SM_08,425,26,293,7
LASIESTA,O_SM_08,425,27,301,10
LASIESTA,O_SM_08,425,28,312,3
LASIESTA,O_SM_09,425,0,13,10
LASIESTA,O_SM_09,425,1,24,10
LASIESTA,O_SM_09,425,2,35,10
LASIESTA,O_SM_09,425,3,46,10
LASIESTA,O_SM_09,425,4,57,10
LASIESTA,O_SM_09,425,5,68,10
LASIESTA,O_SM_09,425,6,79,10
LASIESTA,O_SM_09,425,7,90,10
LASIESTA,O_SM_09,425,8,101,10
LASIESTA,O_SM_09,425,9,113,10
LASIESTA,O_SM_09,425,10,124,10
LASIESTA,O_SM_09,425,11,135,10
LASIESTA,O_SM_09,425,12,146,10
LASIESTA,O_SM_09,425,13,157,10
LASIESTA,O_SM_09,425,14,168,10
LASIESTA,O_SM_09,425,15,179,10
LASIESTA,O_SM_09,425,16,190,10
LASIESTA,O_SM_09,425,17,201,10
LASIESTA,O_SM_09,425,18,212,10
LASIESTA,O_SM_09,425,19,224,10
LASIESTA,O_SM_09,425,20,235,10
LASIESTA,O_SM_09,425,21,246,10
LASIESTA,O_SM_09,425,22,257,10
LASIESTA,O_SM_09,425,23,268,10
LASIESTA,O_SM_09,425,24,279,10
LASIESTA,O_SM_09,425,25,290,2
LASIESTA,O_SM_09,425,26,293,7
LASIESTA,O_SM_09,425,27,301,10
LASIESTA,O_SM_09,425,28,312,3
LASIESTA,O_SM_10,425,0,13,10
LASIESTA,O_SM_10,425,1,24,10
LASIESTA,O_SM_10,425,2,35,10
LASIESTA,O_SM_10,425,3,46,10
LASIESTA,O_SM_10,425,4,57,10
LASIESTA,O_SM_10,425,5,68,10
LASIESTA,O_SM_10,425,6,79,10
LASIESTA,O_SM_10,425,7,90,10
LASIESTA,O_SM_10,425,8,101,10
LASIESTA,O_SM_10,425,9,113,10
LASIESTA,O_SM_10,425,10,124,10
LASIESTA,O_SM_10,425,11,135,10
LASIESTA,O_SM_10,425,12,146,10
LASIESTA,O_SM_10,425,13,157,10
LASIESTA,O_SM_10,425,14,168,10
LASIESTA,O_SM_10,425,15,179,10
LASIESTA,O_SM_10,425,16,190,10
LASIESTA,O_SM_10,425,17,201,10
LASIESTA,O_SM_10,425,18,212,10
LASIESTA,O_SM_10,425,19,224,10
LASIESTA,O_SM_10,425,20,235,10
LASIESTA,O_SM_10,425,21,246,10
LASIESTA,O_SM_10,425,22,257,10
LASIESTA,O_SM_10,425,23,268,10
LASIESTA,O_SM_10,425,24,279,10
LASIESTA,O_SM_10,425,25,290,10
LASIESTA,O_SM_10,425,26,301,10
LASIESTA,O_SM_10,425,27,312,4
LASIESTA,O_SM_11,425,0,11,1
LASIESTA,O_SM_11,425,1,14,9
LASIESTA,O_SM_11,425,2,24,10
LASIESTA,O_SM_11,425,3,35,10
LASIESTA,O_SM_11,425,4,46,10
LASIESTA,O_SM_11,425,5,57,10
LASIESTA,O_SM_11,425,6,68,10
LASIESTA,O_SM_11,425,7,79,10
LASIESTA,O_SM_11,425,8,90,10
LASIESTA,O_SM_11,425,9,101,10
LASIESTA,O_SM_11,425,10,113,10
LASIESTA,O_SM_11,425,11,124,10
LASIESTA,O_SM_11,425,12,135,10
LASIESTA,O_SM_11,425,13,146,10
LASIESTA,O_SM_11,425,14,157,10
LASIESTA,O_SM_11,425,15,168,10
LASIESTA,O_SM_11,425,16,179,10
LASIESTA,O_SM_11,425,17,190,10
LASIESTA,O_SM_11,425,18,201,10
LASIESTA,O_SM_11,425,19,212,10
LASIESTA,O_SM_11,425,20,224,10
LASIESTA,O_SM_11,425,21,235,10
LASIESTA,O_SM_11,425,22,246,10
LASIESTA,O_SM_11,425,23,257,10
LASIESTA,O_SM_11,425,24,268,10
LASIESTA,O_SM_11,425,25,279,10
LASIESTA,O_SM_11,425,26,290,1
LASIESTA,O_SM_11,425,27,292,8
LASIESTA,O_SM_11,425,28,301,10
LASIESTA,O_SM_11,425,29,312,4
LASIESTA,O_SM_12,425,0,11,1
LASIESTA,O_SM_12,425,1,13,10
LASIESTA,O_SM_12,425,2,24,10
LASIESTA,O_SM_12,425,3,35,10
LASIESTA,O_SM_12,425,4,46,10
LASIESTA,O_SM_12,425,5,57,10
LASIESTA,O_SM_12,425,6,68,10
LASIESTA,O_SM_12,425,7,79,10
LASIESTA,O_SM_12,425,8,90,10
LASIESTA,O_SM_12,425,9,101,10
LASIESTA,O_SM_12,425,10,113,10
LASIESTA,O_SM_12,425,11,124,10
LASIESTA,O_SM_12,425,12,135,10
LASIESTA,O_SM_12,425,13,146,10
LASIESTA,O_SM_12,425,14,157,10
LASIESTA,O_SM_12,425,15,168,10
LASIESTA,O_SM_12,425,16,179,10
LASIESTA,O_SM_12,425,17,190,10
LASIESTA,O_SM_12,425,18,201,10
LASIESTA,O_SM_12,425,19,212,10
LASIESTA,O_SM_12,425,20,224,10
LASIESTA,O_SM_12,425,21,235,10
LASIESTA,O_SM_12,425,22,246,10
LASIESTA,O_SM_12,425,23,257,10
LASIESTA,O_SM_12,425,24,268,10
LASIESTA,O_SM_12,425,25,279,10
LASIESTA,O_SM_12,425,26,290,10
LASIESTA,O_SM_12,425,27,301,10
LASIESTA,O_SM_12,425,28,312,2
LASIESTA,O_SM_12,425,29,315,1
LASIESTA,O_SN_01,500,0,0,500
LASIESTA,O_SN_02,850,0,0,850
LASIESTA,O_SU_01,250,0,0,250
LASIESTA,O_SU_02,400,0,0,400
BMC,111,1499,0,0,1499
BMC,112,1502,0,0,1502
BMC,121,1499,0,0,1499
BMC,122,1503,0,0,1503
BMC,211,1499,0,0,1499
BMC,212,1499,0,0,1499
BMC,221,1499,0,0,1499
BMC,222,1499,0,0,1499
BMC,311,1499,0,0,180
BMC,311,1499,1,181,1318
BMC,312,1499,0,0,603
BMC,312,1499,1,604,895
BMC,321,1499,0,0,40
BMC,321,1499,1,41,1458
BMC,322,1501,0,4,1
BMC,322,1501,1,6,5
BMC,322,1501,2,13,1
BMC,322,1501,3,17,3
BMC,322,1501,4,23,19
BMC,322,1501,5,44,6
BMC,322,1501,6,51,2
BMC,322,1501,7,54,4
BMC,322,1501,8,59,2
BMC,322,1501,9,63,2
BMC,322,1501,10,73,2
BMC,322,1501,11,77,21
BMC,322,1501,12,99,2
BMC,322,1501,13,102,1
BMC,322,1501,14,105,20
BMC,322,1501,15,126,1
BMC,322,1501,16,128,2
BMC,322,1501,17,131,1
BMC,322,1501,18,134,1
BMC,322,1501,19,136,3
BMC,322,1501,20,141,2
BMC,322,1501,21,147,3
BMC,322,1501,22,151,1
BMC,322,1501,23,154,2
BMC,322,1501,24,157,94
BMC,322,1501,25,252,12
BMC,322,1501,26,267,7
BMC,322,1501,27,275,3
BMC,322,1501,28,279,39
BMC,322,1501,29,319,1
BMC,322,1501,30,321,1
BMC,322,1501,31,323,29
BMC,322,1501,32,355,23
BMC,322,1501,33,379,2
BMC,322,1501,34,383,9
BMC,322,1501,35,397,836
BMC,322,1501,36,1234,59
BMC,322,1501,37,1294,31
BMC,322,1501,38,1326,3
BMC,322,1501,39,1330,23
BMC,322,1501,40,1354,17
BMC,322,1501,41,1372,12
BMC,322,1501,42,1385,15
BMC,322,1501,43,1401,2
BMC,322,1501,44,1404,13
BMC,322,1501,45,1418,83
BMC,411,1499,0,0,5
BMC,411,1499,1,6,2
BMC,411,1499,2,9,4
BMC,411,1499,3,15,1
BMC,411,1499,4,19,1
BMC,411,1499,5,21,32
BMC,411,1499,6,54,42
BMC,411,1499,7,99,1
BMC,411,1499,8,101,1
BMC,411,1499,9,103,2
BMC,411,1499,10,107,6
BMC,411,1499,11,114,64
BMC,411,1499,12,182,8
BMC,411,1499,13,191,2
BMC,411,1499,14,200,2
BMC,411,1499,15,205,2
BMC,411,1499,16,210,1
BMC,411,1499,17,216,1
BMC,411,1499,18,219,2
BMC,411,1499,19,223,13
BMC,411,1499,20,237,19
BMC,411,1499,21,257,6
BMC,411,1499,22,264,1
BMC,411,1499,23,266,7
BMC,411,1499,24,274,3
BMC,411,1499,25,279,46
BMC,411,1499,26,326,1
BMC,411,1499,27,329,1
BMC,411,1499,28,331,4
BMC,411,1499,29,337,5
BMC,411,1499,30,343,15
BMC,411,1499,31,359,125
BMC,411,1499,32,485,243
BMC,411,1499,33,729,29
BMC,411,1499,34,760,6
BMC,411,1499,35,768,18
BMC,411,1499,36,787,15
BMC,411,1499,37,807,11
BMC,411,1499,38,819,1
BMC,411,1499,39,821,6
BMC,411,1499,40,828,17
BMC,411,1499,41,846,52
BMC,411,1499,42,899,110
BMC,411,1499,43,1010,10
BMC,411,1499,44,1024,5
BMC,411,1499,45,1030,1
BMC,411,1499,46,1033,18
BMC,411,1499,47,1052,4
BMC,411,1499,48,1057,16
BMC,411,1499,49,1074,20
BMC,411,1499,50,1095,1
BMC,411,1499,51,1097,11
BMC,411,1499,52,1109,4
BMC,411,1499,53,1114,1
BMC,411,1499,54,1116,2
BMC,411,1499,55,1119,7
BMC,411,1499,56,1128,12
BMC,411,1499,57,1142,10
BMC,411,1499,58,1153,4
BMC,411,1499,59,1158,2
BMC,411,1499,60,1162,3
BMC,411,1499,61,1169,72
BMC,411,1499,62,1242,20
BMC,411,1499,63,1265,234
BMC,412,1499,0,0,589
BMC,412,1499,1,590,16
BMC,412,1499,2,607,1
BMC,412,1499,3,609,2
BMC,412,1499,4,612,4
BMC,412,1499,5,617,4
BMC,412,1499,6,622,2
BMC,412,1499,7,627,4
BMC,412,1499,8,632,2
BMC,412,1499,9,635,8
BMC,412,1499,10,645,7
BMC,412,1499,11,653,3
BMC,412,1499,12,657,3
BMC,412,1499,13,661,2
BMC,412,1499,14,664,86
BMC,412,1499,15,751,1
BMC,412,1499,16,753,11
BMC,412,1499,17,765,4
BMC,412,1499,18,770,2
BMC,412,1499,19,776,30
BMC,412,1499,20,808,6
BMC,412,1499,21,817,2
BMC,412,1499,22,820,5
BMC,412,1499,23,826,2
BMC,412,1499,24,829,16
BMC,412,1499,25,846,1
BMC,412,1499,26,848,2
BMC,412,1499,27,853,2
BMC,412,1499,28,856,14
BMC,412,1499,29,871,4
BMC,412,1499,30,876,1
BMC,412,1499,31,878,1
BMC,412,1499,32,880,3
BMC,412,1499,33,884,1
BMC,412,1499,34,889,1
BMC,412,1499,35,891,1
BMC,412,1499,36,894,3
BMC,412,1499,37,898,1
BMC,412,1499,38,901,2
BMC,412,1499,39,904,3
BMC,412,1499,40,908,104
BMC,412,1499,41,1013,486
BMC,421,1499,0,0,2
BMC,421,1499,1,17,1
BMC,421,1499,2,47,1
BMC,421,1499,3,123,2
BMC,421,1499,4,138,2
BMC,421,1499,5,160,1
BMC,421,1499,6,180,3
BMC,421,1499,7,228,1
BMC,421,1499,8,233,1
BMC,421,1499,9,238,1
BMC,421,1499,10,260,1
BMC,421,1499,11,310,1
BMC,421,1499,12,320,1
BMC,421,1499,13,325,1
BMC,421,1499,14,344,4
BMC,421,1499,15,385,1
BMC,421,1499,16,393,3
BMC,421,1499,17,403,1
BMC,421,1499,18,420,1
BMC,421,1499,19,422,9
BMC,421,1499,20,436,1
BMC,421,1499,21,448,2
BMC,421,1499,22,451,5
BMC,421,1499,23,466,1
BMC,421,1499,24,468,2
BMC,421,1499,25,471,1
BMC,421,1499,26,480,1
BMC,421,1499,27,482,1
BMC,421,1499,28,484,1
BMC,421,1499,29,486,3
BMC,421,1499,30,490,2
BMC,421,1499,31,493,160
BMC,421,1499,32,654,1
BMC,421,1499,33,656,1
BMC,421,1499,34,658,2
BMC,421,1499,35,666,11
BMC,421,1499,36,678,6
BMC,421,1499,37,685,6
BMC,421,1499,38,692,32
BMC,421,1499,39,725,96
BMC,421,1499,40,822,5
BMC,421,1499,41,828,2
BMC,421,1499,42,831,8
BMC,421,1499,43,840,56
BMC,421,1499,44,897,2
BMC,421,1499,45,902,1
BMC,421,1499,46,921,7
BMC,421,1499,47,932,4
BMC,421,1499,48,950,1
BMC,421,1499,49,953,1
BMC,421,1499,50,959,1
BMC,421,1499,51,973,2
BMC,421,1499,52,980,3
BMC,421,1499,53,992,466
BMC,421,1499,54,1459,40
BMC,422,1499,0,0,11
BMC,422,1499,1,12,668
BMC,422,1499,2,681,6
BMC,422,1499,3,693,7
BMC,422,1499,4,701,6
BMC,422,1499,5,708,2
BMC,422,1499,6,712,1
BMC,422,1499,7,714,1
BMC,422,1499,8,716,1
BMC,422,1499,9,718,1
BMC,422,1499,10,720,1
BMC,422,1499,11,723,11
BMC,422,1499,12,736,3
BMC,422,1499,13,740,2
BMC,422,1499,14,743,2
BMC,422,1499,15,747,1
BMC,422,1499,16,749,1
BMC,422,1499,17,752,2
BMC,422,1499,18,755,1
BMC,422,1499,19,759,10
BMC,422,1499,20,770,64
BMC,422,1499,21,835,51
BMC,422,1499,22,887,5
BMC,422,1499,23,893,3
BMC,422,1499,24,897,5
BMC,422,1499,25,903,2
BMC,422,1499,26,906,12
BMC,422,1499,27,919,4
BMC,422,1499,28,924,1
BMC,422,1499,29,926,1
BMC,422,1499,30,929,1
BMC,422,1499,31,931,1
BMC,422,1499,32,936,563
BMC,511,1499,0,0,1499
BMC,512,1499,0,0,1499
BMC,521,1501,0,0,269
BMC,521,1501,1,270,47
BMC,521,1501,2,318,10
BMC,521,1501,3,329,1172
BMC,522,1499,0,0,1499
